filmtv_id,title,year,genre,duration,country,directors,actors,avg_vote,critics_vote,public_vote,total_votes,description,notes,humor,rhythm,effort,tension,erotism
59896,The Major,2013,Action,99,Russia,Yuri Bykov,"Denis Shvedov, Irina Nizina, Ilya Isaev, Yuri Bykov",7.5,7.0,8.0,4,"Sergey Sobolev, a police officer, is on his way to the hospital, where his wife is about to give birth to their child. From happiness, he proceeds at high speed and runs over a guy almost without realizing it. Faced with the possibility of ending up in prison, Sergey decides to compromise with his conscience and invites his police friends to help him. Fate, however, makes this choice cause the death of many people and leads Sergey to change his mind, finding himself the whole system against.",,0,0,0,0,0
59941,Jodorowsky's Dune,2013,Documentary,83,United States,Frank Pavich,"Alejandro Jodorowsky, Nicolas Winding Refn, H.R. Giger, Richard Stanley, Gary Kurtz, Brontis Jodorowsky, Devin Faraci, Drew McWeeny, Michel Seydoux, Chris Foss, Syd Garon",7.2,6.75,8.0,31,"In 1974, director Alejandro Jodorowsky decided to adapt Frank Helbert's science fiction novel ""Dune"" for the big screen. As production stalled over two years, Jodorowski and his team of then-unknown collaborators continued to explore the project's themes and styles, bringing their results into other works that changed the course of modern science fiction. Thanks to that research, HR Ginger brought his contributions to Ridley Scott's Alien, Dan O'Bannon wrote Alien and Act of Force, Jean Giraud created the futuristic worlds of The Empire Strikes Back, Tron and The Fifth Element, and Chris Foss worked on Alien and Superman.",,0,0,0,0,0
60011,Jigoku de naze warui,2013,Action,126,Japan,Sion Sono,"Jun Kunimura, Shin'Ichi Tsutsumi, Fumi Nikaidô, Tomochika, Hiroki Hasegawa, Gen Hoshino, Tak Sakaguchi, Kotou Lorena",7.5,7.17,8.0,46,"Muto and Ikegami are two gangsters who hate each other but Ikegami is in love with Michicko, the actress daughter of Muto that her mother Shizue would like to see appear in a movie. After being mistaken for a director, the young cinephile Koji asks independent director Hirata to choose Michiko as the protagonist of his next work but the situation soon takes a wrong turn.",,2,3,1,1,1
60192,The Stone Roses: Made of Stone,2013,Documentary,96,Great Britain,Shane Meadows,"Ian Brown, John Squire, Gary Mounfield, Alan Wren",8.3,,8.0,3,"In 2012, after 16 years of separation, the members of the legendary band The Stone Roses decided to reform. Using unpublished repertoire material and closely following the musicians at work for the reunion and grappling with daily life, the documentary takes the opportunity to retrace the history of the group and go behind the scenes of the three sold out concerts to be held at the 'Heaton Park in Manchester in front of 220,000 fans in fibrillation.",,0,0,0,0,0
60353,Die andere Heimat - Chronik einer Sehnsucht,2013,Drama,220,"Germany, France",Edgar Reitz,"Maximilian Scheidt, Jan Schneider, Marita Breuer, Werner Herzog, Rüdiger Kriese, Antonia Bill, Philine Lembeck, Mélanie Fouché, Eva Zeidler",8.9,9.18,9.0,35,"Against the backdrop of rural Germany in the mid-nineteenth century, when entire villages were depopulated due to hunger and poverty and emigration to distant South America was the order of the day, two brothers one day find themselves faced with the most difficult of dilemmas: to stay or leave. their land. Jacob, unusually romantic for a country boy, dreams of finding paradise in Brazil and makes plans with his great love, the daughter of a stonemason from his village. The return of his brother Gustav from military service, however, gives rise to events that will give a completely different direction to Jacob's projects.","Reitz turns with a beautiful, warm and mellow black and white, underlining in a pictorial sense the charm of a ruthless land and with his umpteenth, fluvial masterpiece he pursues in an ancestral, almost mythological past, that imaginary elsewhere of which the West has still need it today to survive itself.",1,2,3,1,2
60497,Rosie,2013,Drama,106,Switzerland,Marcel Gisler,"Sibylle Brunner, Louis Krähenbühl, Sebastian Ledesma, Judith Hofmann, Fabian Krüger, Anna-Katharina Müller",7.5,7.0,8.0,5,"Lorenz Meran, a 40-year-old successful gay author suffering from classic writer's block, must leave Berlin and return to Eastern Switzerland to take care of his elderly mother Rosie. Discovering that his mother refuses to both be cared for and be admitted to a nursing home, Lorenz realizes that he must spend much more time in his hometown, where a battle against his midlife crisis awaits him and a mother who instead he does not want to lose his dignity due to old age. When some long-kept family secrets suddenly come to light, Lorenz hardly notices that love has come back into his life.",,0,0,0,0,0
61154,Sakasama no Patema,2013,Animation,99,Japan,Yasuhiro Yoshiura,,7.8,,8.0,5,"Patema, a thirteen -year -old girl who lives in a basement, slips by chance in a world upside down. Her meeting with her will allow her to discover curious universes very different from her.",,0,0,0,0,0
61158,It's Such a Beautiful Day,2012,Animation,62,United States,Don Hertzfeldt,,7.2,6.25,8.0,13,A series of dark and disturbing events forces Bill to come to terms with the meaning of his existence and attempt to piece together the pieces of his shattered psyche.,,0,0,0,0,0
61591,2 automnes 3 hivers,2013,Drama,93,France,Sébastien Betbeder,"Vincent Macaigne, Maud Wyler, Bastien Bouillon, Thomas Blanchard, Audrey Bastien, Olivier Chantreau, Jean-Quentin Châtelain, Pauline Etienne",6.8,6.0,8.0,4,"Arman and Benjamin are two best friends, in their thirties, single and without a specific goal in life. When he happens to be attacked, Arman is lucky enough to see the beautiful Amélie enter his life. But fate is unpredictable and Benjamin suffers a stroke. From that moment on, in the space of a couple of years, the lives of Amélie, Arman and Benjamin will become more and more intertwined.",,0,0,0,0,0
61660,Kaguyahime no monogatari,2013,Animation,137,Japan,Isao Takahata,,8.7,8.81,9.0,178,"An old man sells bamboo to survive. One day, in the bamboo canes, he finds a little princess, the size of a finger, named Kaguya. As Kaguya grows up, five men from as many prestigious families express a desire to marry her. Kaguya ask them to find five memorable gifts for her but no one is able to bring her what she really wants.","Artistically, ""The story of the shining princess"" is the culmination of a stylistic elaboration matured in an excellent career, capable of blending the animation from the large white spaces already in the previous 1999 My Neighbors the Yamadas with a recognizable ""Ghibli"" design.",1,2,3,1,0
61820,E agora? Lembra-me ,2013,Documentary,164,Portugal,Joaquim Pinto,"Joaquim Pinto, Nuno Leonel",7.5,7.0,8.0,3,"For another twenty years Joaquim Pinto has been living with HIV and VHC viruses. For a year now he has undergone clinical trials with still unapproved drugs that alter the state of mind. His film, in addition to documenting the past year, is an open and eclectic reflection on memory, disease and globalization, on survival beyond all expectations, on dissent and absolute love. In a continuous coming and going between memories and the present, it is also a tribute to friends who are now gone and to those who have remained.",,0,0,0,0,0
62099,The Armstrong Lie,2013,Documentary,105,United States,Alex Gibney,Lance Armstrong,8.0,8.0,8.0,3,"Focused initially on the comeback attempt and efforts of cyclist Lance Armstrong to win his eighth Tour de France, the documentary takes on a different tone after Armstrong is forced to admit the use of doping substances following a federal criminal investigation and public allegations of doping made by his former teammates.",,0,0,0,0,0
62105,Je m'appelle Hmmm...,2013,Drama,120,France,Agnès B.,"Douglas Gordon, Lou-Léila Demerliac, Sylvie Testud, Jacques Bonnaffé, Marie-Christine Barrault, Jean-Pierre Kalfon, Jean-François Garreaud, Benn Northover, Grégoire Colin, Frans Boyer, Emmanuel Gayet",7.5,5.0,10.0,3,"Eleven-year-old Céline meets forty-year-old Peter. Together they set off on a ""bright escape"" in his red truck. She is on the run from a desperate and incestuous father while Peter is away from his native England and the sad memory of his lost wife and daughter. Over the course of a few days, Céline will experience the lightness, cheerfulness and confidence of her age for the first time.","The pages pile up with irrational impetus, ripple with black and white inserts, drawings, films and other abrupt variations of style, swell with appearances and overflow from the margins, leaving the reader / viewer now overwhelmed, now exhausted. The bond between Céline and her ""kidnapper"" is convincing, who, due to the difficult bilingual communication, ends up being based on small gestures, looks and outbursts of affection: an anomalous and indigestible couple for society, recalls some tender and battered characters of her companion Korine. But the film of the late debutant does not keep the road as much as Peter's truck, it swerves between gory contents and forced lyricisms, derails in the blood melt and closes itself in mystery, like a private diary intelligible only to the owner.",1,2,3,2,0
62108,Ruin,2013,Drama,87,Australia,"Amiel Courtin-Wilson, Michael Cody","Rous Muni, Siek Somalen",8.0,8.0,8.0,3,"Phirun and Sovanna are two young Cambodians who live alone in a violent context and whose worlds compete through a series of premonitions over vast bodies of water. Inexplicably attracted to each other, Phirun and Sovanna find themselves even closer after a sudden and brutal murder, committed in self-defense, forces them to flee the city and venture into the jungle.",,0,0,0,0,0
62112,La vida después,2013,Drama,90,Mexico,David Pablos,"Américo Hollander, Rodrigo Azuela, María Renée Prudencio",8.0,8.0,8.0,4,"Samuel and Rodrigo begin a journey in search of their mother, who disappeared in a strange way after leaving a message saying that she had to go away. As the two brothers travel through a desert landscape that brings back old childhood memories, their relationship will become increasingly strained and close to fracturing.",,0,0,0,0,0
62164,John Ford et Monument Valley,2013,Documentary,54,France,Clara Kuperberg,"Peter Cowie, Henry Fonda, John Ford, Martin Scorsese, James Stewart, John Wayne",8.3,8.0,9.0,3,"In 1939, the movie Red Shadows created three icons: John Wayne, John Ford and Monument Valley. However, few know the story behind the choice to set the film in Monument Valley. Driving Ford to shoot in that area was the desire and determination of a breeder named Harry Goulding, who with his wife traveled to Hollywood with enchanting images of his land. Subjugated by those shots, Ford shot Red Shadows in Monument Valley and started a solid connection with the place, dubbed by all the ""land of Ford"" and used as a backdrop for other works such as Hell's Challenge, The Fort Apache Massacre or Rio. Good boy.",,1,2,1,0,0
